,id,STN_ID,STATION_NAME,PROV_STATE_TERR_CODE,ENG_PROV_NAME,FRE_PROV_NAME,COUNTRY,LATITUDE,LONGITUDE,TIMEZONE,ELEVATION,CLIMATE_IDENTIFIER,TC_IDENTIFIER,WMO_IDENTIFIER,STATION_TYPE,NORMAL_CODE,PUBLICATION_CODE,DISPLAY_CODE,ENG_STN_OPERATOR_ACRONYM,FRE_STN_OPERATOR_ACRONYM,ENG_STN_OPERATOR_NAME,FRE_STN_OPERATOR_NAME,FIRST_DATE,LAST_DATE,HLY_FIRST_DATE,HLY_LAST_DATE,DLY_FIRST_DATE,DLY_LAST_DATE,MLY_FIRST_DATE,MLY_LAST_DATE,HAS_MONTHLY_SUMMARY,HAS_NORMALS_DATA,HAS_HOURLY_DATA,geometry
6193,8401880,6638,GOOBIES,NL,NEWFOUNDLAND,TERRE-NEUVE,CAN,475657000,-535755000,NST,72.00,8401880,,,Climate-Staffed,D,1.0,5.0,,,,,1978-01-01T00:00:00,2011-06-30T00:00:00,,,1978-11-01T00:00:00,2011-06-30T00:00:00,1978-01-01T00:00:00,2006-02-01T00:00:00,Y,N,N,POINT (-53.96527777777778 47.94916666666666)
6194,8402RK0,6640,PARADISE RIVER,NL,NEWFOUNDLAND,TERRE-NEUVE,CAN,473700000,-542600000,NST,125.00,8402RK0,,,N/A,G,1.0,8.0,,,,,1990-01-01T00:00:00,1991-11-01T00:00:00,,,1990-04-01T00:00:00,1991-04-30T00:00:00,1990-01-01T00:00:00,1991-11-01T00:00:00,Y,N,N,POINT (-54.43333333333333 47.61666666666667)
6195,8402050,6643,GRAND FALLS,NL,NEWFOUNDLAND,TERRE-NEUVE,CAN,485600000,-554000000,NST,60.00,8402050,,,Climate-Staffed,A,1.0,1.0,,,,,1934-01-01T00:00:00,2006-09-02T00:00:00,,,1934-01-01T00:00:00,2006-09-02T00:00:00,1934-01-01T00:00:00,2003-11-01T00:00:00,Y,N,N,POINT (-55.66666666666666 48.93333333333333)
6196,8402076,6652,HARBOUR GRACE,NL,NEWFOUNDLAND,TERRE-NEUVE,CAN,474100000,-531200000,NST,7.10,8402076,,,N/A,E,1.0,6.0,,,,,1979-01-01T00:00:00,1993-12-01T00:00:00,,,1979-12-01T00:00:00,1993-07-31T00:00:00,1979-01-01T00:00:00,1993-12-01T00:00:00,Y,N,N,POINT (-53.2 47.68333333333333)
6197,8402383,6660,HOPE BROOK,NL,NEWFOUNDLAND,TERRE-NEUVE,CAN,474400000,-580500000,NST,131.30,8402383,,,Climate-Staffed,F,1.0,7.0,,,,,1989-01-01T00:00:00,1997-08-31T00:00:00,,,1989-06-01T00:00:00,1997-08-31T00:00:00,1989-01-01T00:00:00,1997-08-01T00:00:00,Y,N,N,POINT (-58.08333333333334 47.73333333333333)
6198,8402436,6662,INDIAN BAY B.B.,NL,NEWFOUNDLAND,TERRE-NEUVE,CAN,490220000,-535232000,NST,1.20,8402436,,,Climate-Staffed,E,1.0,6.0,CCN,RCSC,Co-operative Climate Network,Réseau coopératif de stations climatiques,1987-01-01T00:00:00,2019-07-30T00:00:00,,,1987-11-01T00:00:00,2019-07-30T00:00:00,1987-01-01T00:00:00,2006-02-01T00:00:00,Y,N,N,POINT (-53.87555555555556 49.03888888888889)
6199,3016843,2003,VIKING NORTH,AB,ALBERTA,ALBERTA,CAN,531300000,-1114300000,MST,701.00,3016843,,,N/A,G,1.0,8.0,,,,,1969-01-01T00:00:00,1974-12-01T00:00:00,,,1969-05-01T00:00:00,1974-10-31T00:00:00,1969-01-01T00:00:00,1974-12-01T00:00:00,Y,N,N,POINT (-111.7166666666667 53.21666666666667)
6200,3017257,2013,WESTEROSE,AB,ALBERTA,ALBERTA,CAN,525700000,-1135900000,MST,853.40,3017257,,,N/A,,1.0,9.0,,,,,1961-01-01T00:00:00,1965-12-01T00:00:00,,,1961-07-01T00:00:00,1965-08-31T00:00:00,1961-01-01T00:00:00,1965-12-01T00:00:00,Y,N,N,POINT (-113.9833333333333 52.95)
6201,302NH8L,2028,SHEERNESS CARAGANA,AB,ALBERTA,ALBERTA,CAN,512700000,-1113800000,MST,815.30,302NH8L,,,N/A,G,1.0,8.0,,,,,1988-01-01T00:00:00,1990-12-31T00:00:00,,,1988-05-01T00:00:00,1990-12-31T00:00:00,1988-01-01T00:00:00,1990-12-01T00:00:00,Y,N,N,POINT (-111.6333333333333 51.45)
6202,4012162,2882,DAVIN 3,SK,SASKATCHEWAN,SASKATCHEWAN,CAN,502400000,-1041100000,CST,640.10,4012162,,,N/A,F,1.0,9.0,,,,,1954-01-01T00:00:00,1986-12-01T00:00:00,,,1954-05-01T00:00:00,1986-08-31T00:00:00,1954-01-01T00:00:00,1986-12-01T00:00:00,Y,N,N,POINT (-104.1833333333333 50.4)
6203,4012164,2884,DAVIN 5,SK,SASKATCHEWAN,SASKATCHEWAN,CAN,502200000,-1041000000,CST,655.30,4012164,,,N/A,F,1.0,7.0,,,,,1954-01-01T00:00:00,1993-12-31T00:00:00,,,1954-04-01T00:00:00,1993-12-31T00:00:00,1954-01-01T00:00:00,1993-12-01T00:00:00,Y,N,N,POINT (-104.1666666666667 50.36666666666667)
6204,4012165,2885,DAVIN 6,SK,SASKATCHEWAN,SASKATCHEWAN,CAN,502200000,-1040900000,CST,648.00,4012165,,,Climate-Staffed,C,1.0,9.0,,,,,1954-01-01T00:00:00,1993-12-01T00:00:00,,,1954-05-01T00:00:00,1993-10-31T00:00:00,1954-01-01T00:00:00,1993-12-01T00:00:00,Y,N,N,POINT (-104.15 50.36666666666667)
6205,4012560,2904,FOAM LAKE,SK,SASKATCHEWAN,SASKATCHEWAN,CAN,513800000,-1033200000,CST,558.40,4012560,,,N/A,G,1.0,8.0,,,,,1923-01-01T00:00:00,1974-12-01T00:00:00,,,1923-05-01T00:00:00,1974-05-31T00:00:00,1923-01-01T00:00:00,1974-12-01T00:00:00,Y,N,N,POINT (-103.5333333333333 51.63333333333333)
6206,4012930,2910,GLEN MORAY,SK,SASKATCHEWAN,SASKATCHEWAN,CAN,504600000,-1045600000,CST,525.80,4012930,,,N/A,,1.0,9.0,,,,,1961-01-01T00:00:00,1963-12-01T00:00:00,,,1961-11-01T00:00:00,1963-07-31T00:00:00,1961-01-01T00:00:00,1963-12-01T00:00:00,Y,N,N,POINT (-104.9333333333333 50.76666666666667)
6207,4012988,2912,GRAYSON,SK,SASKATCHEWAN,SASKATCHEWAN,CAN,504200000,-1023800000,CST,541.00,4012988,,,Climate-Staffed,F,1.0,7.0,,,,,1985-01-01T00:00:00,2004-06-30T00:00:00,,,1985-10-01T00:00:00,2004-06-30T00:00:00,1985-01-01T00:00:00,2004-06-01T00:00:00,Y,N,N,POINT (-102.6333333333333 50.7)
6208,5023228,3699,WINNIPEG PERTH,MB,MANITOBA,MANITOBA,CAN,495500000,-970800000,CST,234.10,5023228,,,N/A,,1.0,9.0,,,,,1960-01-01T00:00:00,1960-12-01T00:00:00,,,1960-08-01T00:00:00,1960-10-31T00:00:00,1960-01-01T00:00:00,1960-12-01T00:00:00,Y,N,N,POINT (-97.13333333333334 49.91666666666666)
6209,5030155,3718,BEAUSEJOUR,MB,MANITOBA,MANITOBA,CAN,500800000,-961300000,CST,302.40,5030155,,,N/A,F,1.0,7.0,,,,,1959-11-02T00:00:00,1985-12-31T15:00:00,1959-11-02T00:00:00,1985-12-31T15:00:00,1960-03-01T00:00:00,1979-11-30T00:00:00,1960-01-01T00:00:00,1979-12-01T00:00:00,Y,N,N,POINT (-96.21666666666667 50.13333333333333)
6210,5030280,3722,BISSETT,MB,MANITOBA,MANITOBA,CAN,505800000,-953800000,CST,,5030280,,,N/A,,1.0,9.0,,,,,1933-01-01T00:00:00,1952-12-01T00:00:00,,,1933-02-01T00:00:00,1952-01-31T00:00:00,1933-01-01T00:00:00,1952-12-01T00:00:00,Y,N,N,POINT (-95.63333333333334 50.96666666666667)
6211,5030869,3730,ELMA,MB,MANITOBA,MANITOBA,CAN,494600000,-955600000,CST,292.70,5030869,,,N/A,G,1.0,8.0,,,,,1978-01-01T00:00:00,1992-12-01T00:00:00,,,1978-06-01T00:00:00,1992-10-31T00:00:00,1978-01-01T00:00:00,1992-12-01T00:00:00,Y,N,N,POINT (-95.93333333333334 49.76666666666667)
6212,8402945,6684,PICCADILLY,NL,NEWFOUNDLAND,TERRE-NEUVE,CAN,483300000,-585500000,NST,13.10,8402945,,,N/A,F,1.0,7.0,,,,,1980-01-01T00:00:00,1989-12-01T00:00:00,,,1980-10-01T00:00:00,1989-06-30T00:00:00,1980-01-01T00:00:00,1989-12-01T00:00:00,Y,N,N,POINT (-58.91666666666666 48.55)
6213,8403085,6703,RATTLING BRK NORRIS ARM,NL,NEWFOUNDLAND,TERRE-NEUVE,CAN,490400000,-551800000,NST,8.80,8403085,,,Climate-Staffed,A,1.0,1.0,,,,,1958-01-01T00:00:00,2008-08-07T00:00:00,,,1958-12-01T00:00:00,2008-08-07T00:00:00,1958-01-01T00:00:00,2006-02-01T00:00:00,Y,Y,N,POINT (-55.3 49.06666666666667)
6214,8403290,6708,ST ALBANS,NL,NEWFOUNDLAND,TERRE-NEUVE,CAN,475200000,-555100000,NST,13.40,8403290,,,N/A,E,1.0,6.0,,,,,1968-01-01T00:00:00,1983-12-01T00:00:00,1968-11-01T05:30:00,1983-03-31T20:30:00,1968-01-01T00:00:00,1983-03-31T00:00:00,1969-01-01T00:00:00,1983-12-01T00:00:00,Y,N,N,POINT (-55.85 47.86666666666667)
6215,8403417,6714,ST BRIDE'S,NL,NEWFOUNDLAND,TERRE-NEUVE,CAN,465519000,-541048000,NST,15.20,8403417,,,Climate-Staffed,F,1.0,7.0,,,,,1988-01-01T00:00:00,2001-03-31T00:00:00,,,1988-06-01T00:00:00,2001-03-31T00:00:00,1988-01-01T00:00:00,2001-03-01T00:00:00,Y,N,N,POINT (-54.18 46.92194444444444)
6216,8403620,6726,SALMONIER,NL,NEWFOUNDLAND,TERRE-NEUVE,CAN,471600000,-532000000,NST,121.90,8403620,,,N/A,G,1.0,8.0,,,,,1967-01-01T00:00:00,1977-12-01T00:00:00,,,1967-10-01T00:00:00,1977-07-31T00:00:00,1967-01-01T00:00:00,1977-12-01T00:00:00,Y,N,N,POINT (-53.33333333333334 47.26666666666667)
6217,8403635,6729,SANDY POINT,NL,NEWFOUNDLAND,TERRE-NEUVE,CAN,484000000,-582700000,NST,8.20,8403635,,,N/A,,1.0,9.0,,,,,1889-01-01T00:00:00,1912-12-01T00:00:00,,,1889-06-01T00:00:00,1912-03-31T00:00:00,1889-01-01T00:00:00,1912-12-01T00:00:00,Y,N,N,POINT (-58.45 48.66666666666666)
6218,3027260,2165,WESTWARD HO,AB,ALBERTA,ALBERTA,CAN,515000000,-1143100000,MST,1066.80,3027260,,,N/A,,1.0,9.0,,,,,1956-01-01T00:00:00,1958-12-01T00:00:00,,,1956-08-01T00:00:00,1958-10-31T00:00:00,1956-01-01T00:00:00,1958-12-01T00:00:00,Y,N,N,POINT (-114.5166666666667 51.83333333333334)
6219,303L24K,2172,HIGH RIVER TOWERS,AB,ALBERTA,ALBERTA,CAN,503500000,-1135200000,MST,1036.00,303L24K,,,N/A,F,1.0,7.0,,,,,1988-01-01T00:00:00,1993-12-01T00:00:00,,,1988-04-01T00:00:00,1993-03-31T00:00:00,1988-01-01T00:00:00,1993-12-01T00:00:00,Y,N,N,POINT (-113.8666666666667 50.58333333333334)
6220,3030856,2196,BROOKS AHRC,AB,ALBERTA,ALBERTA,CAN,503300000,-1115100000,MST,758.00,3030856,,,N/A,D,1.0,5.0,,,,,1915-01-01T00:00:00,1988-12-01T00:00:00,,,1915-04-01T00:00:00,1988-10-31T00:00:00,1915-01-01T00:00:00,1988-12-01T00:00:00,Y,N,N,POINT (-111.85 50.55)
6221,3031000,2201,CALDWELL,AB,ALBERTA,ALBERTA,CAN,491000000,-1133800000,MST,1286.00,3031000,,,N/A,D,1.0,5.0,,,,,1910-01-01T00:00:00,1990-12-31T00:00:00,,,1910-11-01T00:00:00,1990-12-31T00:00:00,1910-01-01T00:00:00,1990-12-01T00:00:00,Y,N,N,POINT (-113.6333333333333 49.16666666666666)
6222,4013517,2927,INSINGER,SK,SASKATCHEWAN,SASKATCHEWAN,CAN,513200000,-1025900000,CST,521.20,4013517,,,N/A,G,1.0,8.0,,,,,1977-01-01T00:00:00,1978-12-01T00:00:00,,,1977-08-01T00:00:00,1978-10-31T00:00:00,1977-01-01T00:00:00,1978-12-01T00:00:00,Y,N,N,POINT (-102.9833333333333 51.53333333333333)
6223,4013640,2929,KAMSACK,SK,SASKATCHEWAN,SASKATCHEWAN,CAN,513400000,-1015400000,CST,440.40,4013640,,,N/A,,1.0,9.0,,,,,1907-08-01T00:00:00,1969-12-31T00:00:00,,,1907-08-01T00:00:00,1969-12-31T00:00:00,1908-01-01T00:00:00,1969-12-01T00:00:00,Y,N,N,POINT (-101.9 51.56666666666667)
6224,4014138,2939,LAKE ALMA,SK,SASKATCHEWAN,SASKATCHEWAN,CAN,490400000,-1041500000,CST,723.90,4014138,,,Climate-Staffed,E,1.0,6.0,,,,,1973-01-01T00:00:00,2006-12-31T00:00:00,,,1973-05-01T00:00:00,2006-12-31T00:00:00,1973-01-01T00:00:00,2006-12-01T00:00:00,Y,N,N,POINT (-104.25 49.06666666666667)
6225,4014156,2942,LAST MOUNTAIN CS,SK,SASKATCHEWAN,SASKATCHEWAN,CAN,512500000,-1051500000,CST,497.00,4014156,WXG,71556,Climate-Auto,D,1.0,5.0,ECCC - MSC,ECCC - SMC,Environment and Climate Change Canada - Meteorological Service of Canada,Environnement et Changement climatique Canada - Service météorologique du Canada,1975-01-01T00:00:00,2024-03-19T12:30:01,1996-10-31T13:00:00,2024-03-19T12:30:01,1975-05-01T00:00:00,2024-03-19T00:00:00,1975-01-01T00:00:00,2007-11-01T00:00:00,Y,Y,N,POINT (-105.25 51.41666666666666)
6226,4014620,2952,LORLIE,SK,SASKATCHEWAN,SASKATCHEWAN,CAN,505600000,-1031700000,CST,579.10,4014620,,,N/A,,1.0,9.0,,,,,1958-01-01T00:00:00,1961-12-01T00:00:00,,,1958-07-01T00:00:00,1961-08-31T00:00:00,1958-01-01T00:00:00,1961-12-01T00:00:00,Y,N,N,POINT (-103.2833333333333 50.93333333333333)
6227,4014721,2954,LUMSDEN 2,SK,SASKATCHEWAN,SASKATCHEWAN,CAN,503600000,-1045800000,CST,563.90,4014721,,,N/A,,1.0,9.0,,,,,1953-01-01T00:00:00,1969-12-01T00:00:00,,,1953-05-01T00:00:00,1969-03-31T00:00:00,1953-01-01T00:00:00,1969-12-01T00:00:00,Y,N,N,POINT (-104.9666666666667 50.6)
6228,4014870,2956,MACOUN,SK,SASKATCHEWAN,SASKATCHEWAN,CAN,491400000,-1031400000,CST,571.20,4014870,,,Climate-Staffed,A,1.0,2.0,CCN,RCSC,Co-operative Climate Network,Réseau coopératif de stations climatiques,1971-01-01T00:00:00,2017-03-15T00:00:00,,,1971-08-01T00:00:00,2017-03-15T00:00:00,1971-01-01T00:00:00,2007-11-01T00:00:00,Y,Y,N,POINT (-103.2333333333333 49.23333333333333)
6229,4015100,2963,MELVILLE,SK,SASKATCHEWAN,SASKATCHEWAN,CAN,505700000,-1024800000,CST,557.80,4015100,,,N/A,F,1.0,7.0,,,,,1956-01-01T00:00:00,1980-12-01T00:00:00,,,1956-07-01T00:00:00,1980-05-31T00:00:00,1956-01-01T00:00:00,1980-12-01T00:00:00,Y,N,N,POINT (-102.8 50.95)
6230,4015320,2967,MOOSE JAW A,SK,SASKATCHEWAN,SASKATCHEWAN,CAN,502000000,-1053400000,CST,576.70,4015320,YMJ,71864,N/A,A,1.0,1.0,DND,MDN,Department of National Defence,Ministère de la Défense nationale,1943-01-01T00:00:00,2024-03-19T12:30:01,1954-01-01T00:00:00,2024-03-19T12:30:01,1943-01-01T00:00:00,1999-07-02T00:00:00,1943-01-01T00:00:00,1998-08-01T00:00:00,Y,N,Y,POINT (-105.5666666666667 50.33333333333334)
6231,5031700,3747,MATHESON ISLAND,MB,MANITOBA,MANITOBA,CAN,514300000,-965400000,CST,221.00,5031700,,,N/A,,1.0,9.0,,,,,1963-01-01T00:00:00,1966-12-01T00:00:00,,,1963-06-01T00:00:00,1966-04-30T00:00:00,1963-01-01T00:00:00,1966-12-01T00:00:00,Y,N,N,POINT (-96.90000000000001 51.71666666666667)
6232,5032163,3752,PINE DOCK,MB,MANITOBA,MANITOBA,CAN,513800000,-964800000,CST,219.50,5032163,,,Climate-Staffed,C,1.0,4.0,,,,,1966-01-01T00:00:00,1997-09-30T00:00:00,,,1966-08-01T00:00:00,1997-09-30T00:00:00,1966-01-01T00:00:00,1997-09-01T00:00:00,Y,N,N,POINT (-96.8 51.63333333333333)
6233,5032164,3753,PINE FALLS,MB,MANITOBA,MANITOBA,CAN,503400000,-961300000,CST,231.00,5032164,,,N/A,D,1.0,5.0,,,,,1959-01-01T00:00:00,1994-12-01T00:00:00,,,1959-11-01T00:00:00,1994-10-31T00:00:00,1959-01-01T00:00:00,1994-12-01T00:00:00,Y,N,N,POINT (-96.21666666666667 50.56666666666667)
6234,504AB92,3762,HILBRE SOUTH,MB,MANITOBA,MANITOBA,CAN,512800000,-983400000,CST,249.90,504AB92,,,N/A,G,1.0,8.0,,,,,1982-01-01T00:00:00,1983-12-01T00:00:00,,,1982-06-01T00:00:00,1983-08-31T00:00:00,1982-01-01T00:00:00,1983-12-01T00:00:00,Y,N,N,POINT (-98.56666666666666 51.46666666666667)
6235,5040JK0,3767,ASHERN NORTHWEST,MB,MANITOBA,MANITOBA,CAN,511200000,-982300000,CST,266.70,5040JK0,,,Climate-Staffed,F,1.0,7.0,,,,,1989-01-01T00:00:00,2001-02-28T00:00:00,,,1989-10-01T00:00:00,2001-02-28T00:00:00,1989-01-01T00:00:00,2001-02-01T00:00:00,Y,N,N,POINT (-98.38333333333334 51.2)
6236,5040120,3771,ASHERN,MB,MANITOBA,MANITOBA,CAN,510800000,-982200000,CST,263.00,5040120,,,N/A,C,1.0,4.0,,,,,1951-01-01T00:00:00,1991-12-01T00:00:00,,,1951-01-01T00:00:00,1991-01-31T00:00:00,1951-01-01T00:00:00,1991-12-01T00:00:00,Y,N,N,POINT (-98.36666666666666 51.13333333333333)
6237,5040121,3772,ASHVILLE,MB,MANITOBA,MANITOBA,CAN,511700000,-1001700000,CST,320.00,5040121,,,N/A,F,1.0,7.0,,,,,1973-01-01T00:00:00,1979-12-01T00:00:00,,,1973-07-01T00:00:00,1979-10-31T00:00:00,1973-01-01T00:00:00,1979-12-01T00:00:00,Y,N,N,POINT (-100.2833333333333 51.28333333333333)
6238,5040214,3776,BIG VALLEY,MB,MANITOBA,MANITOBA,CAN,502800000,-992700000,CST,381.00,5040214,,,N/A,G,1.0,9.0,,,,,1977-01-01T00:00:00,1978-12-01T00:00:00,,,1977-08-01T00:00:00,1978-06-30T00:00:00,1977-01-01T00:00:00,1978-12-01T00:00:00,Y,N,N,POINT (-99.45 50.46666666666667)
6239,8403700,6737,SPRINGDALE,NL,NEWFOUNDLAND,TERRE-NEUVE,CAN,493000000,-560500000,NST,23.00,8403700,,,N/A,D,1.0,5.0,,,,,1955-01-01T00:00:00,1993-12-01T00:00:00,,,1955-07-01T00:00:00,1993-06-30T00:00:00,1955-01-01T00:00:00,1993-12-01T00:00:00,Y,N,N,POINT (-56.08333333333334 49.5)
6240,8403800,6740,STEPHENVILLE A,NL,NEWFOUNDLAND,TERRE-NEUVE,CAN,483200000,-583300000,NST,24.70,8403800,YJT,71815,Aviation-Staffed,A,1.0,1.0,,,,,1942-01-01T00:00:00,2014-10-02T14:30:00,1953-01-01T00:00:00,2014-10-02T14:30:00,1942-02-01T00:00:00,2014-10-01T00:00:00,1942-01-01T00:00:00,2014-10-01T00:00:00,N,Y,Y,POINT (-58.55 48.53333333333333)
6241,8403815,6741,STEPHENVILLE CROSSING,NL,NEWFOUNDLAND,TERRE-NEUVE,CAN,483400000,-582600000,NST,12.20,8403815,,,N/A,,1.0,9.0,,,,,1967-01-01T00:00:00,1967-12-01T00:00:00,,,1967-06-01T00:00:00,1967-11-30T00:00:00,1967-01-01T00:00:00,1967-12-01T00:00:00,Y,N,N,POINT (-58.43333333333333 48.56666666666667)
6242,8403854,6746,TERRA NOVA NAT PARK S,NL,NEWFOUNDLAND,TERRE-NEUVE,CAN,482700000,-540100000,NST,106.70,8403854,,,N/A,,1.0,9.0,,,,,1962-01-01T00:00:00,1969-12-01T00:00:00,,,1962-04-01T00:00:00,1969-02-28T00:00:00,1962-01-01T00:00:00,1969-12-01T00:00:00,Y,N,N,POINT (-54.01666666666667 48.45)
6243,8403870,6750,TOMPKINS,NL,NEWFOUNDLAND,TERRE-NEUVE,CAN,474700000,-591400000,NST,10.10,8403870,,,N/A,E,1.0,6.0,,,,,1981-01-01T00:00:00,1997-05-31T00:00:00,,,1981-10-01T00:00:00,1997-05-31T00:00:00,1981-01-01T00:00:00,1997-05-01T00:00:00,Y,N,N,POINT (-59.23333333333333 47.78333333333333)
6244,8403950,6752,TORS COVE,NL,NEWFOUNDLAND,TERRE-NEUVE,CAN,471300000,-525100000,NST,6.10,8403950,,,N/A,C,1.0,4.0,,,,,1955-01-01T00:00:00,1993-12-01T00:00:00,,,1955-10-01T00:00:00,1993-07-31T00:00:00,1955-01-01T00:00:00,1993-12-01T00:00:00,Y,N,N,POINT (-52.85 47.21666666666667)
6245,8404320,6766,WOODY POINT,NL,NEWFOUNDLAND,TERRE-NEUVE,CAN,493000000,-575500000,NST,23.00,8404320,,,N/A,C,1.0,4.0,,,,,1971-01-01T00:00:00,1995-06-30T00:00:00,,,1971-08-01T00:00:00,1995-06-30T00:00:00,1971-01-01T00:00:00,1995-06-01T00:00:00,Y,N,N,POINT (-57.91666666666666 49.5)
6246,8500398,6769,BATTLE HARBOUR LOR,NL,NEWFOUNDLAND,TERRE-NEUVE,CAN,521500000,-553600000,NST,9.40,8500398,,,N/A,E,1.0,6.0,,,,,1957-01-01T00:00:00,1983-12-01T00:00:00,1957-10-01T00:00:00,1983-10-17T14:30:00,1957-10-01T00:00:00,1983-10-31T00:00:00,1957-01-01T00:00:00,1983-12-01T00:00:00,Y,N,N,POINT (-55.6 52.25)
6247,8500400,6770,BATTLE HARBOUR MARYS R,NL,NEWFOUNDLAND,TERRE-NEUVE,CAN,521900000,-555000000,NST,6.10,8500400,,,N/A,G,1.0,9.0,,,,,1956-01-01T00:00:00,1983-12-01T00:00:00,,,1956-12-01T00:00:00,1983-05-31T00:00:00,1956-01-01T00:00:00,1983-12-01T00:00:00,Y,N,N,POINT (-55.83333333333334 52.31666666666667)
6248,8501548,6775,ESKER 2,NL,NEWFOUNDLAND,TERRE-NEUVE,CAN,535200000,-662500000,NST,487.70,8501548,,,N/A,G,1.0,9.0,,,,,1972-01-01T00:00:00,1978-12-01T00:00:00,,,1972-11-01T00:00:00,1978-08-31T00:00:00,1972-01-01T00:00:00,1978-12-01T00:00:00,Y,N,N,POINT (-66.41666666666667 53.86666666666667)
6249,3036681,2322,VAUXHALL CDA,AB,ALBERTA,ALBERTA,CAN,500300000,-1120800000,MST,778.80,3036681,,,Climate-Staffed,F,1.0,7.0,,,,,1953-01-01T00:00:00,1991-11-01T00:00:00,,,1953-05-01T00:00:00,1991-05-31T00:00:00,1953-01-01T00:00:00,1991-11-01T00:00:00,Y,N,N,POINT (-112.1333333333333 50.05)
6250,3036881,2325,VULCAN,AB,ALBERTA,ALBERTA,CAN,502400000,-1131500000,MST,1048.80,3036881,,,Climate-Staffed,D,1.0,5.0,,,,,1974-01-01T00:00:00,2000-11-30T00:00:00,,,1974-10-01T00:00:00,2000-11-30T00:00:00,1974-01-01T00:00:00,2000-11-01T00:00:00,Y,N,N,POINT (-113.25 50.4)
6251,3037520,2326,WHITLA,AB,ALBERTA,ALBERTA,CAN,495200000,-1110300000,MST,837.60,3037520,,,N/A,,1.0,9.0,,,,,1917-01-01T00:00:00,1968-12-01T00:00:00,,,1917-04-01T00:00:00,1968-11-30T00:00:00,1917-01-01T00:00:00,1968-12-01T00:00:00,Y,N,N,POINT (-111.05 49.86666666666667)
6252,304CFDC,2329,KETCHUM CREEK,AB,ALBERTA,ALBERTA,CAN,491600000,-1113300000,MST,701.00,304CFDC,,,N/A,,1.0,9.0,,,,,1969-01-01T00:00:00,1970-12-01T00:00:00,,,1969-12-01T00:00:00,1970-08-31T00:00:00,1969-01-01T00:00:00,1970-12-01T00:00:00,Y,N,N,POINT (-111.55 49.26666666666667)
6253,3040223,2332,ALTAWAN,AB,ALBERTA,ALBERTA,CAN,491443007,-1100049004,MST,944.90,3040223,,,Climate-Staffed,C,1.0,4.0,,,,,1965-01-01T00:00:00,2007-09-30T00:00:00,,,1965-11-01T00:00:00,2007-09-30T00:00:00,1965-01-01T00:00:00,2007-09-01T00:00:00,Y,N,N,POINT (-110.0136122222222 49.24527972222222)
6254,3044204,2346,MANYBERRIES CREEK,AB,ALBERTA,ALBERTA,CAN,492900000,-1103300000,MST,1036.30,3044204,,,N/A,,1.0,9.0,,,,,1966-01-01T00:00:00,1970-12-01T00:00:00,,,1966-08-01T00:00:00,1970-06-30T00:00:00,1966-01-01T00:00:00,1970-12-01T00:00:00,Y,N,N,POINT (-110.55 49.48333333333333)
6255,3047365,2357,WHISKEY GAP,AB,ALBERTA,ALBERTA,CAN,490100000,-1125700000,MST,1310.60,3047365,,,N/A,E,1.0,6.0,,,,,1965-01-01T00:00:00,1985-12-01T00:00:00,,,1965-11-01T00:00:00,1985-04-30T00:00:00,1965-01-01T00:00:00,1985-12-01T00:00:00,Y,N,N,POINT (-112.95 49.01666666666667)
6256,4015716,2980,OUNGRE,SK,SASKATCHEWAN,SASKATCHEWAN,CAN,490900000,-1034500000,CST,604.00,4015716,,,N/A,G,1.0,8.0,,,,,1984-01-01T00:00:00,1994-12-31T00:00:00,,,1984-10-01T00:00:00,1994-12-31T00:00:00,1984-01-01T00:00:00,1994-12-01T00:00:00,Y,N,N,POINT (-103.75 49.15)
6257,4016780,3016,REGINA WHITMORE,SK,SASKATCHEWAN,SASKATCHEWAN,CAN,502400000,-1043600000,CST,574.50,4016780,,,N/A,,1.0,9.0,,,,,1959-08-01T00:00:00,1964-12-01T00:00:00,,,1959-08-01T00:00:00,1964-11-30T00:00:00,1963-01-01T00:00:00,1964-12-01T00:00:00,Y,N,N,POINT (-104.6 50.4)
6258,5041804,3826,MOOSEHORN COOK,MB,MANITOBA,MANITOBA,CAN,511700000,-982500000,CST,265.20,5041804,,,N/A,F,1.0,7.0,,,,,1982-01-01T00:00:00,1993-12-01T00:00:00,,,1982-10-01T00:00:00,1993-03-31T00:00:00,1982-01-01T00:00:00,1993-12-01T00:00:00,Y,N,N,POINT (-98.41666666666667 51.28333333333333)
6259,8502750,6786,MILE 224,NL,NEWFOUNDLAND,TERRE-NEUVE,CAN,525600000,-661400000,NST,533.40,8502750,,,N/A,,1.0,9.0,,,,,1955-01-01T00:00:00,1955-12-01T00:00:00,,,1955-03-01T00:00:00,1955-10-31T00:00:00,1955-01-01T00:00:00,1955-12-01T00:00:00,Y,N,N,POINT (-66.23333333333333 52.93333333333333)
6260,8502960,6791,POINT AMOUR,NL,NEWFOUNDLAND,TERRE-NEUVE,CAN,512800000,-565100000,NST,47.20,8502960,,,N/A,,1.0,9.0,,,,,1889-01-01T00:00:00,1935-12-01T00:00:00,,,1889-07-01T00:00:00,1935-03-31T00:00:00,1889-01-01T00:00:00,1935-12-01T00:00:00,Y,N,N,POINT (-56.85 51.46666666666667)
